,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
30,688097.SH,20210416,20210416,20200930,1,1,3,360000000.0,402169785.32,819739284.05,51917671.02,,557675645.87,,12229016.55,1254107663.52,12140850.64,76502032.83,,,1363565178.01,,,,,,,,,33858458.09,3351203447.06,,,,,,,,423007903.8,218215702.67,,,,,99646552.23,,,1698626.36,25156684.27,,2020394.32,769745863.65,,,,,,,,,,,,,,,,,4120949310.71,154519677.15,720162257.43,,,,,266147385.6,905812148.66,,,,73527037.16,9473488.9,,,14701293.1,,,,,,,,16006784.56,44599108.51,2308266077.5,,,,4061940.79,,13605669.14,,172187287.08,,,,,,,,,,,,,,,,,2480453364.58,,,,,28200465.7,1612295480.43,1640495946.13,4120949310.71,,-21531259.96,,,,,,,,,,,35725943.79,257836573.58,1266336680.07,1171959534.26,12140850.64,423007903.8,218215702.67,14701293.1,,,,1
31,605300.SH,20210412,20210412,20200930,1,1,3,360000000.0,434403938.63,500914431.72,38138109.51,,126952818.07,485038517.94,,194991319.7,4405846.48,30093017.55,,,214203359.38,,,,,,,,,34231497.9,1090216377.02,,,,37569907.9,,,,399236587.37,95184478.48,,,,,58131422.35,,,12805442.8,14210125.53,,3953571.12,621091535.55,,,,,,,,,,,,,,,,,1711307912.57,,,,,,,64000000.0,203643702.41,,,,15213472.69,27277190.61,,,4180836.71,,,,,,,,,44941947.39,369754381.53,,33093.3,,,9860318.83,,,9893412.13,,,,,,,,,,,,,,,,,379647793.66,,,,,,1331660118.91,1331660118.91,1711307912.57,,-1796360.95,,,,,,,,,,,,10497231.72,194991319.7,267643702.41,4405846.48,399236587.37,95184478.48,4180836.71,33093.3,,,0
32,300985.SZ,20210129,20210129,20200930,1,1,3,100000000.0,82327517.66,217783844.24,5040543.48,,18946858.41,,,345089898.87,3536238.78,19670542.69,,,208220042.94,,,,,,,,,4428078.19,746396103.06,,,,,,,,117693830.43,11012402.95,,,,,84173292.95,,,,12116560.0,,13231030.15,238227116.48,,,,,,,,,,,,,,,,,984623219.54,,247032062.08,,,,,2228942.64,191910302.39,554674.39,,,8084730.09,24520019.35,,5880000.0,25280665.09,,,,,,,,,129608.15,506860910.48,,,,37613701.54,,,,37613701.54,,,,,,,,,,,,,,,,,544474612.02,,,,,34996702.14,405151905.38,440148607.52,984623219.54,,,,,,,,,,,,,3073418.36,1239906.3,345089898.87,194139245.03,3536238.78,117693830.43,11012402.95,31160665.09,,,,1
33,688682.SH,20210331,20210331,20200930,1,1,3,27750000.0,77607709.89,54757525.82,4683715.52,,68130108.51,58562569.86,,68510983.11,1518818.02,7419307.39,,,40707691.34,,,,,,,,,2509214.97,258747455.78,,,,,,,,7304436.4,,,,,,919281.93,,,2709799.49,508972.1,,,11442489.92,,,,,,,,,,,,,,,,,270189945.7,,,,,,,,63753114.32,,,,4390151.61,1687326.28,,800000.0,1628987.09,,,,,,,,,,99229455.23,,,,,,6161539.24,,6161539.24,,,,,,,,,,,,,,,,,105390994.47,,,,,,164798951.23,164798951.23,270189945.7,,,,,,,,,,,,,11388762.58,26969875.93,68510983.11,63753114.32,1518818.02,7304436.4,,2428987.09,,,,0
34,688639.SH,20210331,20210331,20200930,1,1,3,81000000.0,41934730.79,311690836.1,19224810.72,,63159712.46,,30130277.59,70107897.68,11782135.18,3275397.66,,,38428751.06,,,,,,,,,13025543.3,231051360.93,,,,,,,,278339510.95,99481846.42,1495602.34,,,,42017113.95,,,,8543521.33,,4192848.44,436070443.43,,,,,,,,,,,,,,,,,667121804.36,,55060534.72,,,,,,73520855.78,,,,6694311.88,9864835.95,,,960647.95,,,,,,,,,232965.17,149540082.3,,,,,11047257.81,52684086.64,,63731344.45,,,,,,,,,,,,,,,,,213271426.75,,,,,,453850377.61,453850377.61,667121804.36,,,,,,,,,,,,,,3205930.85,100238175.27,73520855.78,11782135.18,278339510.95,100977448.76,960647.95,,,,0
35,300975.SZ,20210329,20210329,20200930,1,1,3,369600000.0,109555772.7,556594051.82,33686761.13,,72375078.16,34396295.89,17527654.57,839564264.63,,98308319.78,,,363418577.47,,,,,,,,,28795764.47,1557179806.81,,,,,,,,,,,,,,23779941.48,,,677660.78,23144487.18,,1231094.33,74013212.61,,,,,,,,,,,,,,,,,1631193019.42,,200131137.24,,,,,3300000.0,289595174.57,,,,10813745.91,20895142.94,,,,,,,,,,,,5238098.32,544522771.48,,,,1988639.14,15573907.31,,,17562546.45,,,,,,,,,,,,,,,,,562085317.93,,,,,434401.16,1068673300.33,1069107701.49,1631193019.42,,-763285.32,,,,,,,,,,,,13938025.61,857091919.2,292895174.57,53697208.77,25180028.84,,611446.89,,,,0
36,688191.SH,20210318,20210318,20200930,1,1,3,114784535.0,51380320.59,170449953.24,15666767.77,,142942446.9,,14615784.39,170900142.68,6491222.1,4440526.94,,,254174398.08,,,,,,,,,9203183.41,616450875.52,,,,,,,,11547700.56,,,,,,1439803.92,,,6402516.07,5612368.32,,,25002388.87,,,,,,,,,,,,,,,,,641453264.39,,22290000.0,,,,,44311000.0,82017985.56,,,,4310778.92,9240171.48,,,934907.42,,,,,,,,,5795224.39,289158273.79,,,,,,13414.0,,13414.0,,,,,,,,,,,,,,,,,289171687.79,,,,,,352281576.6,352281576.6,641453264.39,,,,,,,,,,,,,12683171.02,120258206.02,185515927.07,126328985.56,6491222.1,11547700.56,,934907.42,,,,0
37,688636.SH,20210318,20210318,20200930,1,1,3,37500000.0,120739743.18,140010823.57,18750000.0,13262093.53,2641949.16,18000000.0,73329273.9,282874569.97,1108510.98,1748606.37,,,122492797.58,,,,,,,,,6234655.89,508430363.85,,,,,,,,19002070.6,,,,,,3722727.19,,,733675.61,6424991.34,,,29883464.74,,,,,,,,,,,,,,,,,538313828.59,30000000.0,24116800.0,,,,,26591870.73,88486671.52,,,,13018199.86,256382.36,,,,,,,,,,,10000000.0,,162517697.85,,,,13096909.89,,2436560.57,,45533470.46,,,,,,,,,,,,,,,,,208051168.31,,,,,,330262660.28,330262660.28,538313828.59,,,,,,,,,,,,,,,356203843.87,115078542.25,1108510.98,19002070.6,,47773.38,,,,0
38,003042.SZ,20210317,20210317,20200930,1,1,3,82200000.0,333805721.15,513730534.76,41100000.0,3568031.02,200695505.38,,2139794.73,293186918.68,,24727616.77,,,260987552.45,,,,,,,,,334920699.26,1139612156.63,,,,,,,,805984341.42,45835228.69,,,,,63448892.36,,,711360.35,33315409.36,,180034330.62,1129329562.8,,,,,,,,,,,,,,,,,2268941719.43,148966410.75,358625987.49,,,,,96126310.6,203177227.56,,,,40854875.51,8314102.43,,,,,,,,,,,40053833.33,344793451.47,1139639941.38,,,,,813349.14,5322137.07,,155101896.96,,,,,,,,,,,,,,,,,1294741838.34,,,,,,974199881.09,974199881.09,2268941719.43,,-204405.84,,,,,,,,,,,,45479122.76,295326713.41,299303538.16,3953976.5,805984341.42,45835228.69,2215030.23,,,,0
39,688659.SH,20210312,20210312,20200930,1,1,3,120000000.0,79254860.21,141706181.57,15291920.65,,28010174.18,,46702915.46,156311010.64,5493901.73,14431018.31,,,152297640.0,,500000.0,,,,,,,3412014.71,435390911.43,,,,,,,,201430627.54,5984881.12,,,,,4780097.05,,,2100281.61,10384032.78,,8426642.59,233106562.69,,,,,,,,,,,,,,,,,668497474.12,8537061.8,45150000.0,,,,,29760119.15,109376304.67,,,,13225060.65,5361553.73,73914.52,,6681881.88,,,,,,,,14384941.61,,258043353.06,,16696783.12,,,3032567.9,25934745.81,,54201158.63,,,,,,,,,,,,,,,,,312244511.69,,,,,,356252962.43,356252962.43,668497474.12,,,,,,,,,,,,,24016983.22,34029576.85,203013926.1,139136423.82,5493901.73,201430627.54,5984881.12,6755796.4,16696783.12,,,1
40,300958.SZ,20210308,20210308,20200930,1,1,3,106992359.0,186942640.32,356264305.35,35766215.34,,161497773.31,,3904387.45,406660541.87,82700916.24,55242514.08,1462500.0,,10883134.26,,14616097.33,,,,,,,1762432.74,1625704189.7,,,49958557.81,,,,32076759.83,91503691.87,23240362.48,,,,,1509458.87,864660.97,,5480007.07,16919448.72,,11690947.94,233243895.55,,,,,,,,,,,,,,,,,1858948085.26,,102496738.99,,,,,192393164.53,761587080.74,,,,2334746.94,4942926.92,,,12402681.16,,,,,,,,,22774433.54,1130432866.92,,,,,,42103253.89,,42103253.89,,,,,,,,,,,,,,,,,1172536120.81,,,,,446444.44,685965520.01,686411964.45,1858948085.26,,,,,,,,,,,,,886973892.42,31501094.1,410564929.32,953980245.27,84163416.24,91503691.87,23240362.48,12402681.16,,,,0
41,688606.SH,20210305,20210305,20200930,1,1,3,40404145.0,102800560.69,512805360.11,14944023.55,,120229372.07,324000000.0,,87970679.24,2410373.23,8700385.51,,,81405781.76,,,,,,,,,7712926.32,632429518.13,,,,,,,,53040700.14,,,,,,25371856.78,,,2060088.74,2758075.11,,11637776.06,99729498.37,,,,,,,,,,,,,,,,,732159016.5,,,,,,,,14903845.14,,,,10636150.01,11976342.48,,,2009379.57,,,,,,,,,,61222230.84,,,,,,,,,,,,,,,,,,,,,,,,,61222230.84,,,,,,670936785.66,670936785.66,732159016.5,,-17303.69,,,,,,,,,,,,21696513.64,87970679.24,14903845.14,2410373.23,53040700.14,4861001.54,2009379.57,,,,0
42,688092.SH,20210119,20210119,20200930,1,1,3,,,,,,80472978.09,20350000.0,618759.97,44388373.99,,1945128.04,,,59010719.52,,,,,,,,,11436894.68,220803057.42,,,,,,,,,,,,,,14004485.02,,,859606.43,3509081.57,,264576.0,117962126.27,,,,,,,,,,,,,,,,,338765183.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45007133.96,,2306203.13,99324377.25,,,,,,0
43,688456.SH,20210226,20210226,20200930,1,1,3,73660000.0,397531236.81,183501463.21,8948961.63,,46445490.81,458370.0,130522045.43,198597826.98,7793075.3,24910877.65,,,192098253.89,,,,,,,,,17270836.81,672483805.69,,,,,,,,224629699.18,2664999.71,,,,,49012908.46,,3447850.53,10217705.43,1510795.33,,22783396.73,314267355.37,,,,,,,,,,,,,,,,,986751161.06,,57573030.0,,,,327428.68,9700000.0,130501479.77,,,,4237034.5,5181509.46,,,92417457.67,,,,,,,,,,318327779.3,,,,,1084247.05,11474048.88,,12558295.93,,,,,,,,,,,,,,,,,330886075.23,,,,,-2.03,655865087.86,655865085.83,986751161.06,,-7776573.79,,,,,,,16976502.5,,,,,18389839.22,329119872.41,140201479.77,7793075.3,224629699.18,2664999.71,92417457.67,,,,0
44,688316.SH,20210223,20210223,20200930,1,1,3,35462175.0,497220669.3,-329093641.14,,,71370539.0,30304846.55,,87329293.39,3409462.01,10951029.32,,,874219.51,,,,,,,,,7285444.69,211524834.47,,,4598937.0,,,,,141887864.78,,,,,,1930962.0,,,4513781.5,,,,153031545.28,,,,,,,,,,,,,,,,,364556379.75,,55472860.0,,,,,,56927338.31,,,,9821889.19,1131936.64,,,2627877.27,,,,,,,,2413832.0,2190132.39,160913601.75,,,,,,93665.94,,2427001.94,,,,,,,,,,,,,,,,,163340603.69,,,,,-1952353.27,203168129.33,201215776.06,364556379.75,,-421073.83,,,,,,,,,,,,30327735.95,87329293.39,56927338.31,3409462.01,141887864.78,,2627877.27,2333336.0,,,0
45,688083.SH,20210219,20210219,20200930,1,1,3,46457857.0,224270927.39,162457850.73,18342316.03,,415044276.0,,2990121.22,52670173.5,13065191.34,7337617.97,,,2107484.24,,,,,,,,,3572893.87,498911216.21,,,,,,,,37451503.95,,,,,,7906241.47,,,7542014.36,2659574.87,,23100.0,56887131.16,,,,,,,,,,,,,,,,,555798347.37,,2003783.91,,,,,,4205110.13,,,,17784883.17,16323804.63,,,4836506.94,,,,,,,,,998075.65,70635593.26,,,,,,16425933.65,18367531.87,34793465.52,,,,,,,,,,,,,,,,,105429058.78,,,,,,450369288.59,450369288.59,555798347.37,,-1159662.56,,,,,,,,,,,2123458.07,24483428.83,55660294.72,4205110.13,13065191.34,37451503.95,,4836506.94,,,,0
46,605208.SH,20210209,20210209,20200930,1,1,3,141000000.0,452777007.28,581917171.03,10820625.25,11726929.01,61483094.48,,,381566229.47,,64162267.0,,,271159843.97,,13835093.77,,,,,,,7634423.88,938689298.93,,,,69083345.27,,,17000000.0,856132570.12,146148345.33,,,,,51992911.1,,,41912184.46,10459845.06,,18616923.43,1211346124.77,,,,,,,,,,,,,,,,,2150035423.7,,411325812.5,,,,,73201360.95,131442695.46,,,,32925880.96,42113699.36,,,,,,,,,,,117892268.64,,809647913.77,,,,2665634.55,3873201.59,58888708.22,,142145777.36,,,,,,,,,,,,,,,,,951793691.13,,,,,,1198241732.57,1198241732.57,2150035423.7,,,,,,,,,,,,,,527121.53,381566229.47,204644056.41,1265936.56,856132570.12,146148345.33,219074.37,76718233.0,,,0
47,605268.SH,20210128,20210128,20200930,1,1,3,369000000.0,115311739.78,455217944.69,67769439.92,,255654904.85,33465000.0,75713859.72,601925295.14,,38442232.32,,,225414245.77,,,,,,,,,20081352.57,1273282452.24,,,,,,,,443054412.64,473050884.98,,,,,162219108.34,,,,27872624.07,,1157545.45,1108364575.48,,,,,,,,,,,,,,,,,2381647027.72,,417687.74,,,,,152480598.89,554118280.02,,,,51821377.64,44967516.61,,,,,,,,,,,,24469303.5,1331399703.66,,,,,,43986314.44,,43986314.44,,,,,,,,,,,,,,,,,1375386018.1,,,,,-1048580.49,1007309590.11,1006261009.62,2381647027.72,,10465.72,,,,,,,,,,,,188225411.44,677639154.86,706598878.91,21668525.87,443054412.64,473050884.98,314899527.82,,,,1
48,300948.SZ,20210129,20210129,20200930,1,1,3,70000000.0,128315992.9,236709976.7,20768946.66,,127860110.01,,,188515509.5,5682590.67,2557868.23,,,3628651.5,,,,,,,,,7903366.8,558714424.39,,,14801599.89,,,,,34018199.38,6396678.71,,,,,22706796.31,,,,5120912.22,,,125326256.51,,,,,,,,,,,,,,,,,684040680.9,,36750000.0,,,,,,154269198.99,,,,4066646.85,5558672.48,268658.75,,103171.54,,,,,,,,9600000.0,12965369.33,228245764.64,,,,,,,,,,,,,,,,,,,,,,,,,228245764.64,,,,,,455794916.26,455794916.26,684040680.9,,,,,,,,,,,,,222566327.68,4664046.7,188515509.5,154269198.99,5682590.67,34018199.38,6396678.71,371830.29,,,,0
49,688677.SH,20210129,20210129,20200930,1,1,3,65200000.0,9538657.51,212392889.57,8449053.1,,59981837.16,,,41507316.32,,2794594.17,,,54375452.59,,,,,,,,,5712568.96,168065123.95,,,828303.85,1786221.27,,,,110524408.03,38847490.45,,,,,32154983.54,,,,7865909.19,,3253083.8,195260400.13,,,,,,,,,,,,,,,,,363325524.08,,30000000.0,,,,,,18323174.39,,,,8613314.62,4834623.6,34777.78,,1439593.85,,,,,,,,,,64159730.67,,,,,114522.25,200524.02,,315046.27,,,,,,,,,,,,,,,,,64474776.94,,,,,4564552.29,294286194.85,298850747.14,363325524.08,,-1294405.33,,,,,,,,,,,,914246.43,41507316.32,18323174.39,596965.96,110524408.03,38847490.45,1474371.63,,,,0
50,688183.SH,20210129,20210129,20200930,1,1,3,665457175.0,444800017.41,701082317.35,84516220.42,,150729683.37,,4655117.08,915166106.41,9381200.58,4215496.87,,,643666783.21,,,,,,,,,64541100.64,2008813919.58,,,,,,,,1795531021.13,769639016.83,,,,,81158654.03,,,,26132957.31,,17462295.0,2689923944.3,,,,,,,,,,,,,,,,,4698737863.88,100000000.0,1199090075.0,,,,,145140779.75,988798355.11,13805600.0,,,176795058.94,27387030.57,,,41601844.02,,,,,,,,74900025.75,,2687487881.23,,,,,,17079550.59,,117079550.59,,,,,,,,,,,,,,,,,2804567431.82,,,,,,1894170432.06,1894170432.06,4698737863.88,,-1685298.12,,,,,,,,,,,,19969112.09,919821223.49,1133939134.86,9381200.58,1795531021.13,769639016.83,41601844.02,,,,0
51,300947.SZ,20210128,20210128,20200930,1,1,3,40421999.0,725309345.85,127729442.45,17040526.96,,108216509.64,507000000.0,,17110420.04,,27645500.86,,,,,,,,,,,,53255136.71,717012111.14,,,51801947.28,,,,,,10864776.74,,,,,6379561.77,,,479785483.67,51061861.23,,95375214.77,701304183.17,,,,,,,,,,,,,,,,,1418316294.31,2445357.04,2502485.66,,,,,,161692454.18,99405293.42,,,16665468.51,14487370.03,,482410.58,,,,,,,,,2486753.79,,493851773.67,,,,,,5859404.69,,8327471.3,,,,,,,,,,,,,,,,,502179244.97,,,,,16892037.1,899245012.24,916137049.34,1418316294.31,,-11256302.02,,,,,,,,,,,,25101349.72,17110420.04,161692454.18,3784543.89,3743115.09,10864776.74,171510598.36,22709.57,,,0
52,688619.SH,20210127,20210127,20200930,1,1,3,140458015.0,220232999.51,134387319.38,15161997.45,,88348969.69,,,377064046.35,13459609.46,8267418.16,,,87015798.67,,148443921.07,,,,,,,1037718.86,731895001.03,,,21239488.49,,,,178234547.87,13905073.15,344404.0,,,,,3391889.04,,1211170.57,1100284.94,15005075.29,,27322891.54,261754824.89,,,,,,,,,,,,,,,,,993649825.92,,177072824.92,,,,,30260686.81,156844021.28,,,,5884119.96,36661077.05,,,4391016.74,,,,,,,,,13673097.06,446588432.32,,,,2331368.91,,209169.99,23196496.28,25737035.18,,,,,,,,,,,,,,,,,472325467.5,,,,,11084027.08,510240331.34,521324358.42,993649825.92,,,,,,,,,,,,,8257518.77,21801588.5,377064046.35,187104708.09,13459609.46,13905073.15,344404.0,4391016.74,,,,0
53,605133.SH,20210126,20210126,20200930,1,1,3,120000000.0,199699986.47,497638435.46,17476387.82,,111204778.46,,27477081.56,282584255.99,1218958.53,2741780.15,,,173025002.45,,,,,,,,,29878581.95,636833251.86,,,7124278.46,,,,,696182481.33,75649843.67,,,,,63325348.81,,,218984.13,22858436.56,,36427239.53,901786612.49,,,,,,,,,,,,,,,,,1538619864.35,5002770.83,447403542.66,,,,,47769452.0,124762254.44,,,,16246998.33,10705969.36,,,3169954.96,,,,,,,,24477462.43,,681341252.2,,,,,,39844105.65,,45972404.77,,,,,,,,,,,,,,,,,727313656.97,,,,,,811306207.38,811306207.38,1538619864.35,1125528.29,-23508602.37,,,,,,,,,,,,6805618.02,310061337.55,172531706.44,1218958.53,696182481.33,75649843.67,3169954.96,,,,0
54,605081.SH,20210126,20210126,20200930,1,1,3,58571429.0,507671526.43,310746060.18,23791421.68,,149274363.44,,3050000.0,407164713.18,8076772.71,903567.32,,,6459629.81,,11408200.94,,,,,,,3018867.93,937719229.67,,,193447.93,,,,31493966.74,13343316.25,,,,,,633367.3,,,5022351.43,15499700.91,,144495960.28,210682110.84,,,,,,,,,,,,,,,,,1148401340.51,,3000000.0,,,,,6391054.89,117109270.21,,,,16577829.11,49070753.07,,,5622692.6,,,,,,,,,27704417.24,228022103.29,,,,19598799.93,,,,19598799.93,,,,,,,,,,,,,,,,,247620903.22,,,,,,900780437.29,900780437.29,1148401340.51,,,,,,,,,,,,,348363114.34,2546086.17,410214713.18,123500325.1,8076772.71,13343316.25,,5622692.6,,,,0
55,300946.SZ,20210126,20210126,20200930,1,1,3,50000000.0,224829348.43,171564732.73,10477540.09,,35975353.43,,32965414.33,132698440.3,173289.81,17950397.24,,,159801380.31,,,,,,,,,4148.44,386475630.65,,,,,,,,111673665.51,37448709.69,,,,,41565454.78,,,1886856.99,3157204.69,,17026946.17,212758837.83,,,,,,,,,,,,,,,,,599234468.48,,43593431.06,,,,,37673800.0,28394202.82,,,,5505955.11,4794606.09,,,2547835.27,,,,,,,,,16903981.5,139881875.87,,,,,,2480971.36,,2480971.36,,,,,,,,,,,,,,,,,142362847.23,,,,,,456871621.25,456871621.25,599234468.48,,,,,,,,,,,,,,468064.02,165663854.63,66068002.82,173289.81,111673665.51,37448709.69,2547835.27,,,,0
56,300943.SZ,20210122,20210122,20200930,1,1,3,101880000.0,57651815.17,291800282.98,41822251.41,,282027737.76,,37910860.51,187195698.76,,4993149.41,,,77492399.94,,,,,,,,,473275.21,619415295.47,,,,,,,,,,,,,,31738394.69,,,,3458062.53,,6006286.25,122977630.29,,,,,,,,,,,,,,,,,742392925.76,,,,,,,77863400.0,150727657.14,,,,10444327.0,5197027.23,,,,,,,,,,,,,248514799.53,,,,,,723776.67,,723776.67,,,,,,,,,,,,,,,,,249238576.2,,,,,,493154349.56,493154349.56,742392925.76,,,,,,,,,,,,,,2318624.99,225106559.27,228591057.14,2533157.89,72161335.21,9613551.61,1963763.17,,,,0
57,300945.SZ,20210122,20210122,20200930,1,1,3,153000000.0,17881482.65,340941472.7,18706757.09,,182363100.29,,,39213601.53,,6976963.72,,,337137198.84,,,,,,,,,2464603.93,570956649.46,,,,,,,,,,,,,,2706948.32,,,2614759.24,2163939.33,,,34981973.33,,,,,,,,,,,,,,,,,605938622.79,,,,,,,,41444763.34,1334476.93,,,6179413.43,16622746.32,,,,,,,,,,,,,75385250.1,,,,,23660.25,,,23660.25,,,,,,,,,,,,,,,,,75408910.35,,,,,,530529712.44,530529712.44,605938622.79,,,,,,,,,,,,,,,39213601.53,41444763.34,2801181.15,27496326.44,,9803850.08,,,,0
58,300942.SZ,20210121,20210121,20200930,1,1,3,360000000.0,4632268.69,149526637.94,20734581.61,,104973479.21,311097260.27,565096.7,55199417.21,8874907.07,16636906.81,,,58811344.34,,,,,,,,,4543396.23,562601807.84,,,3506118.74,5421284.86,,,,37685186.63,15300828.76,,46108.95,,,1239208.73,,,84140.49,7474293.35,,23833030.55,94590201.06,,,,,,,,,,,,,,,,,657192008.9,,22000000.0,,,,,,16857191.08,,,,7864710.21,6221810.48,,,3323264.93,,,,,,,,,2884954.78,94314729.71,,,,,164589.04,27562981.59,,27727570.63,,,,,,,,,,,,,,,,,122042300.34,,,,,-60950.38,535210658.94,535149708.56,657192008.9,,317170.7,,,,,,,,,,,1900000.0,35162798.23,55764513.91,16857191.08,8874907.07,37731295.58,15300828.76,3323264.93,,,,0
59,300941.SZ,20210121,20210121,20200930,1,1,3,102375000.0,4682921.54,239011734.48,28349648.92,,6972787.73,216438632.24,,102695229.73,2675954.44,1284705.41,,,66355995.61,,,,,,,,,9224980.64,452636708.79,,,,,,,,2437604.92,,,,,,231350.38,,,732548.2,5563382.7,,,8964886.2,,,,,,,,,,,,,,,,,461601594.99,,,,,,,,46188401.28,,,,11343195.71,8778541.17,,,3521011.48,,,,,,,,,,77105833.26,,,,10076456.79,,,,10076456.79,,,,,,,,,,,,,,,,,87182290.05,,,,,,374419304.94,374419304.94,461601594.99,,,,,,,,,,,,,46988422.99,7274683.62,102695229.73,46188401.28,2675954.44,2437604.92,,3521011.48,,,,0
60,688070.SH,20210121,20210121,20200930,1,1,3,65680000.0,142489350.13,60938214.03,2202106.58,,75759136.72,13693448.48,1380000.0,66198999.57,,14645589.48,,,75589614.18,,,,,,,,,26339475.28,283185288.31,,,4352079.91,,,,,,,,,,,9787363.87,,,2544057.98,7397169.65,,9944632.15,83527655.49,,,,,,,,,,,,,,,,,366712943.8,,5009860.32,,,,,12547151.19,21239915.42,,,,11471390.81,5411671.03,,,,,,,,,,,,,84946235.22,,,,2665511.98,,7590000.0,,10255511.98,,,,,,,,,,,,,,,,,95201747.2,,,,,201525.86,271309670.74,271511196.6,366712943.8,,,,,,,,,,,,,,27900025.12,67578999.57,33787066.61,9579024.6,27296150.01,22206201.92,1366221.33,,,,0
61,688665.SH,20210121,20210121,20200930,1,1,3,52500000.0,43911906.6,85385421.19,1807148.16,,51242543.74,,18629624.33,43846215.52,,3976080.55,,,83551446.07,,,,,,,,,2062584.12,209083605.49,,,,,,,,,,,,,,5335144.93,,,3846340.64,2730339.0,,7530142.4,66832364.53,,,,,,,,,,,,,,,,,275915970.02,5600000.0,15000000.0,,,,,8744040.0,32534202.2,,,,5497070.57,2406598.98,,,,,,,,,,,400000.0,9616997.24,82909590.76,,,,,,1883452.21,,7483452.21,,,,,,,,,,,,,,,,,90393042.97,,,,,1918451.1,183604475.95,185522927.05,275915970.02,,,,,,,,,,,,,609074.89,7601501.14,62475839.85,41278242.2,369526.55,47361562.61,28834.95,1109180.63,,,,0
62,605077.SH,20210120,20210120,20200930,1,1,3,87420000.0,170984089.11,558464731.76,49399713.31,,194750313.01,,1500000.0,131741926.91,,11966417.05,,,164768668.1,,,,,,,,,24080525.49,571943413.16,,,45950953.63,,,,,,193585365.04,,,,,56488877.23,,,9841251.34,,,295907.08,752399157.89,,,,,,,,,,,,,,,,,1324342571.05,63583420.07,135801319.18,,,,,39528811.3,110485003.48,,,,22961942.32,33600131.02,,,,,,,,,,,,,351107886.48,,,,,15751805.11,27139862.56,,106979896.8,,,,,,,,,,,,,,,,,458087783.28,,,,,,866254787.77,866254787.77,1324342571.05,,-13746.41,,,,,,,,,,,,5525460.07,133241926.91,150013814.78,7227914.61,446236803.57,193585365.04,3205219.11,504809.06,,,0
63,688059.SH,20210120,20210120,20200930,1,1,3,33006000.0,182153740.58,150760392.69,17648183.5,,15228930.03,,,73478651.77,279301.37,2383846.83,,,59116455.65,,564049.61,,,,,,,7712627.08,231641259.98,,,,,,,,276011530.28,54378079.5,,,,,20014966.96,,,,6060075.62,,7286975.79,363751628.15,,,,,,,,,,,,,,,,,595392888.13,12136665.0,39086523.8,,,,,,25974988.42,,,,8572399.63,5697767.57,,,6040349.64,,,,,,,,26642796.02,46207815.67,159584933.11,,,,17023154.22,11977921.86,11101897.17,,52239638.25,,,,,,,,,,,,,,,,,211824571.36,,,,,,383568316.77,383568316.77,595392888.13,,,,,,,,,,,,,,1362292.36,73478651.77,25974988.42,279301.37,276011530.28,54378079.5,6040349.64,,,,0
