,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
2159,600027.SH,20201029,20201029,20200930,1,1,3,0.301,,63815786000.0,63815786000.0,,,,,,,,,,,,,,,,399453000.0,366169000.0,,58912294000.0,53518345000.0,,,860929000.0,,1102184000.0,3449705000.0,-3838000.0,,,,,,,,,,,5635042000.0,487248000.0,142063000.0,,5980227000.0,1153971000.0,4826256000.0,3632085000.0,1194171000.0,2595000.0,4828851000.0,3634680000.0,1194171000.0,5300732000.0,,,,,,3451755000.0,65058000.0,,,,,,,,,,,,,,,1
2160,000613.SZ,20201029,20201029,20200930,1,1,3,-0.024,-0.024,8359741.34,8359741.34,,,,,,,,,,,,,,,,,,,17468206.35,7936765.65,,,366569.74,3154354.3,5814175.11,196341.55,,,,,,,,,,,,-8660617.29,288793.98,349129.52,,-8720952.83,,-8720952.83,-8720952.83,,,-8720952.83,-8720952.83,,-8642241.13,,,,,,330284.07,152318.68,,,,,,,,,,,,,,,1
2161,603365.SH,20201029,20201029,20200930,1,1,3,0.66,0.66,1915394321.55,1915394321.55,,,,,,,,,,,,,,,656010.65,8554552.51,,,1749412678.18,1236209697.12,,,8227955.45,359608248.41,100622896.58,-7775991.94,-2272477.22,,,,,,,,,,,179591092.68,35018649.72,1874733.01,,212735009.39,39591461.33,173143548.06,173143548.06,,,173143548.06,173143548.06,,173368165.51,,,,,47633862.39,510502.79,8932251.33,,,,,,,,,,,,,,,1
2162,600720.SH,20201029,20201029,20200930,1,1,3,1.8648,1.8648,6016738040.73,6016738040.73,,,,,,,,,,,,,,,-11680000.0,-20395.42,,,4234415492.39,3437349247.45,,,84819931.98,280614095.89,387809986.79,2870539.25,,,,,,,,,,,,1822501104.94,8763949.82,24141082.62,,1807123972.14,252608505.43,1554515466.71,1447601359.58,106914107.13,,1554515466.71,1447601359.58,106914107.13,1832748952.25,,,,,,7749716.59,6626262.58,,,,,,,,,,,,,,,1
2163,002432.SZ,20201029,20201029,20200930,1,1,3,0.8388,0.8388,1607397400.79,1607397400.79,,,,,,,,,,,,,,,-300633555.31,301491378.15,-21362.26,,1208834927.66,672592259.01,,,2713714.32,237623474.61,146345088.37,10801562.22,-32130361.61,,,,,,,,,,,403347878.42,307860.0,1884023.99,,401771714.43,-33168522.25,434940236.68,363050993.65,71889243.03,-277555.95,434662680.73,363371175.25,71291505.48,447493626.17,,,,,94102262.82,4774415.03,6814503.77,,,,,,,,,,,,,,,1
2164,000887.SZ,20201029,20201029,20200930,1,1,3,0.25,0.25,7801251124.12,7801251124.12,,,,,,,,,,,,,,,57067.28,30423250.38,134740.26,,7478426936.7,6057159489.26,,,55757293.96,339902885.76,540490845.06,105870619.97,-6867657.6,,,,,,,,,,,404830451.04,24555136.0,10136943.87,,419248643.17,118287374.17,300961269.0,301772726.67,-811457.67,-13403112.7,287558156.3,288369613.97,-811457.67,396926288.02,,,,,393250178.15,124196649.95,36561318.83,,,,,,,,,,,,,,,1
2165,603256.SH,20201029,20201029,20200930,1,1,3,0.1,0.1,460651264.47,460651264.47,,,,,,,,,,,,,,,,7446555.56,,,371164602.07,279806397.75,,,2020958.96,9018191.68,52574089.89,3624506.49,-4033999.67,,,,,,,,,,,99404454.56,4985035.35,981357.63,,103408132.28,17622390.2,85785742.08,85785742.08,,6670.82,85792412.9,85792412.9,,93691610.12,,,,,20381592.7,6688984.46,3235426.02,,,,,,,,,,,,,,,1
2166,600499.SH,20201029,20201029,20200930,1,1,3,0.092,0.092,4945445309.42,4945445309.42,,,,,,,,,,,,,,,-476010.38,11047152.5,9756548.27,,4708214838.2,3763061422.44,,,30333517.71,282034331.15,307609523.73,138827873.96,,,,,,,,,,,,324262629.53,11097078.11,7218863.09,,328140844.55,22896903.08,305243941.47,154034592.96,151209348.51,-60211724.35,245032217.12,119608875.75,125423341.37,351232366.03,,,,,173366632.1,108150551.8,8030407.67,,,,,,,,,,,,,,,1
2167,300442.SZ,20201029,20201029,20200930,1,1,3,-0.62,-0.62,312581791.66,312581791.66,,,,,,,,,,,,,,,,-2843727.46,-2843727.46,,375971638.79,239879419.16,,,1503211.65,26563245.78,48357561.05,11219136.16,,,,,,,,,,,,-66355480.14,525376.7,251069.59,,-66081173.03,-93001.33,-65988171.7,-61880925.97,-4107245.73,-435480.42,-66423652.12,-62354848.76,-4068803.36,-60870236.64,,,,,26542010.59,9837939.71,324453.3,,,,,,,,,,,,,,,1
2168,600530.SH,20201029,20201029,20200930,1,1,3,0.07,0.07,251919577.93,251914780.47,4797.46,,,,,,,,,,,,,,,16237162.51,-685107.17,,221550868.3,128340449.63,,,3201932.95,40546554.1,36291382.59,4868739.56,,,,,,,,,,,,60134999.12,3967365.53,418620.59,,63683744.06,6261306.75,57422437.31,54561006.53,2861430.78,2454959.77,59877397.08,57015966.3,2861430.78,35683783.7,,,,,8316124.31,13153447.28,10692625.58,,,,,,,,,,,,,,,1
2169,300407.SZ,20201029,20201029,20200930,1,1,3,0.05,0.05,1192357088.33,1192357088.33,,,,,,,,,,,,,,,,1014127.47,,,1189156457.93,924585494.71,,,3529819.06,59546486.77,112494918.7,14049564.03,-2488186.11,,,,,,,,,,,19635232.73,10000.0,194645.75,,19450586.98,3134642.48,16315944.5,16432330.52,-116386.02,6547701.73,22863646.23,6431315.71,16432330.52,27659589.66,,,,,60369036.25,10087211.61,2567736.41,,,,,,,,,,,,,,,1
2170,600713.SH,20201029,20201029,20200930,1,1,3,0.271,0.271,29073882652.52,29073882652.52,,,,,,,,,,,,,,,,-74601876.56,-9325974.98,,28573447824.83,27177389701.37,,,51271330.27,753435078.45,286644920.24,271712159.32,7235.78,,,,,,,,,,,498952964.63,6006039.95,17143492.68,,487815511.9,141375810.22,346439701.68,282680399.81,63759301.87,25236310.72,371676012.4,309650360.94,62025651.46,548592591.79,,,,,10365548.99,253661941.51,12606313.26,,,,,,,,,,,,,,,1
2171,300691.SZ,20201029,20201029,20200930,1,1,3,0.11,0.11,841464334.59,841464334.59,,,,,,,,,,,,,,,,2718762.47,913142.34,,830076484.48,675636746.08,,,3127716.16,10131279.16,45663562.13,11604098.71,-8111914.71,,,,,,,,,,,17893559.49,130074.26,784911.5,,17238722.25,-6184916.15,23423638.4,23438974.69,-15336.29,-106703.53,23316934.87,23316934.87,,26204486.11,,,,,77175328.08,10245683.53,1134875.2,,,,,,,,,,,,,,,1
2172,002012.SZ,20201029,20201029,20200930,1,1,3,0.13,0.13,1007402003.33,1007402003.33,,,,,,,,,,,,,,,,9172372.27,5961771.44,,908488981.32,687899979.57,,,8378812.31,44983312.4,76363871.1,10705488.09,-3670904.04,,,,,,,,,,,117616196.14,4334555.55,1692785.71,,120257965.98,21649424.41,98608541.57,60725530.81,37883010.76,,98608541.57,60725530.81,37883010.76,113738800.2,,,,,73975715.56,10984091.31,2176885.41,,,,,,,,,,,,,,,1
2173,300081.SZ,20201029,20201029,20200930,1,1,3,-0.1077,-0.1077,295516858.23,290318226.64,5198631.59,,,,,,,,,,,,,,63530983.99,-15173771.59,-3295753.41,,392785068.58,224404099.24,,,794035.02,57032181.87,50054697.21,15263469.22,,,,,,,,,,,,-42021742.77,13388883.76,9295572.07,,-37928431.08,19318746.57,-57247177.65,-56678273.53,-568904.12,-1138171.59,-58385349.24,-57803484.01,-581865.23,-89251632.15,,,,,35861892.88,13860348.32,-282055.25,,,,,,,,,,,,,,,1
2174,600684.SH,20201029,20201029,20200930,1,1,3,-0.02,-0.02,1978929827.8,1978929827.8,,,,,,,,,,,,,,,15584378.52,6649730.5,-22403942.83,,1936853056.4,1300003571.88,,,167880371.83,69291952.62,101635410.04,291008309.29,,,,,,,,,,,,64519736.6,7101623.22,41506814.6,,30114545.22,40977929.09,-10863383.87,-13133432.59,2270048.72,,-10863383.87,-13133432.59,2270048.72,59907201.4,,,,,,286356709.96,12959498.68,,,,,,,,,,,,,,,1
2175,600936.SH,20201029,20201029,20200930,1,1,3,-0.08,-0.08,1169658288.98,1169658288.98,,,,,,,,,,,,,,,,25271311.3,25271311.3,,1366347055.32,964773359.55,,,-3122977.11,115892899.38,170793408.14,50543133.96,25457.88,,,,,,,,,,,-137369363.08,8380973.19,3878191.72,,-132866581.61,-19814.77,-132846766.84,-132867842.94,21076.1,,-132846766.84,-132867842.94,21076.1,-166894642.34,,,,,64057826.04,66094417.67,11482538.05,,,,,,,,,,,,,,,1
2176,002777.SZ,20201029,20201029,20200930,1,1,3,0.2821,0.2821,498348115.5,498348115.5,,,,,,,,,,,,,,,4632166.97,-74088.91,,,404949922.07,210231251.47,,,3994996.81,71344621.58,72943860.91,-7178606.18,-5470184.2,,,,,,,,,,,111237418.39,109104.04,2164996.22,,109181526.21,12557875.46,96623650.75,88596197.22,8027453.53,,96623650.75,88596197.22,8027453.53,112250792.11,,,,,42734990.02,,7323246.38,,,,,,,,,,,,,,,1
2177,601598.SH,20201029,20201029,20200930,1,1,3,0.28,0.28,62290465505.16,62290465505.16,,,,,,,,,,,,,,,-41195.83,1025357050.14,1025284799.69,,61856742866.9,58729591592.25,,,126269916.07,589866716.87,1816015395.37,426810682.03,-500000.0,,,,,,,,,,,2549956087.77,142361791.62,42412485.8,,2649905393.59,491180654.76,2158724738.83,2081470476.63,77254262.2,-152927994.45,2005796744.38,1983571611.41,22225132.97,1693842693.53,,,,,84084462.32,352148540.77,114756922.94,,,,,,,,,,,,,,,1
2178,300135.SZ,20201029,20201029,20200930,1,1,3,0.0033,0.0033,1394190033.06,1394190033.06,,,,,,,,,,,,,,,2067327.51,7621100.52,,,1396274120.84,1222424585.52,,,4324099.46,41735345.61,48728732.75,45900817.27,-1516899.16,,,,,,,,,,,10759858.22,7452691.28,9686596.38,,8525953.12,7826579.18,699373.94,3052941.56,-2353567.62,-1536932.03,-837558.09,1516009.53,-2353567.62,7404282.95,,,,,32577396.18,46666000.2,5376447.78,,,,,,,,,,,,,,,1
2179,600780.SH,20201029,20201029,20200930,1,1,3,0.1453,0.1453,4967989295.37,4967989295.37,,,,,,,,,,,,,,,-758987.71,23722351.94,16580946.61,,4775988644.89,4416927844.86,,,27165263.32,,288690067.13,39408157.81,-3892495.48,,,,,,,,,,,223480818.77,9480434.39,9923652.17,,223037600.99,58086105.62,164951495.37,166590115.52,-1638620.15,,164951495.37,166590115.52,-1638620.15,205258051.32,,,,,839112.0,43523843.41,5023017.31,,,,,,,,,,,,,,,1
2180,000565.SZ,20201029,20201029,20200930,1,1,3,0.09,0.09,310561284.01,310561284.01,,,,,,,,,,,,,,,,16784829.6,13699598.03,,284430317.46,206529856.25,,,5358575.74,15070835.49,50342565.18,2422681.49,,,,,,,,,,,,46328391.74,58484.03,209546.95,,46177328.82,5607274.84,40570053.98,40570053.98,,-548938.07,40021115.91,40021115.91,,29290309.14,,,,,5062934.66,8854215.28,6475524.98,,,,,,,,,,,,,,,1
2181,300725.SZ,20201029,20201029,20200930,1,1,3,0.9822,0.9822,725436522.99,725436522.99,,,,,,,,,,,,,,,,3597002.39,,,569241919.52,392473509.24,,,3672156.22,21965939.61,87546939.14,4887126.1,-524431.99,,,,,,,,,,,159791605.86,7218163.69,86185.3,,166923584.25,24587183.84,142336400.41,142339554.67,-3154.26,1390306.6,143726707.01,143729861.27,-3154.26,162951910.44,,,,,57574920.12,1086854.5,2432603.38,,,,,,,,,,,,,,,1
2182,300863.SZ,20201029,20201029,20200930,1,1,3,0.734,0.734,768698982.7,768698982.7,,,,,,,,,,,,,,,6827662.42,,,,735723347.17,672053092.99,,,1835484.68,15665959.71,14197680.79,10020888.38,-86590.39,,,,,,,,,,,40000736.78,97356.65,109840.71,,39988252.72,8467797.82,31520454.9,31520454.9,,,31520454.9,31520454.9,,33832630.4,,,,,18487430.3,9780419.14,362846.24,,,,,,,,,,,,,,,1
2183,688577.SH,20201029,20201029,20200930,1,1,3,0.86,0.86,280805436.64,280805436.64,,,,,,,,,,,,,,,,-150983.87,,,244711426.86,178485946.12,,,2447694.03,24025767.35,20433439.37,1153999.89,,,,,,,,,,,,42644388.63,103228.01,252870.65,,42494745.99,6420097.76,36074648.23,36074648.23,,,36074648.23,36074648.23,,43845703.32,,,,,16769648.27,,,,,,,,,,,,,,,,,1
2184,300414.SZ,20201029,20201029,20200930,1,1,3,0.1041,0.1041,292467782.19,292467782.19,,,,,,,,,,,,,,,,4940487.02,,,287245946.45,202635426.86,,,1846841.86,28811539.54,19313096.46,-65015.88,,,,,,,,,,,,14755904.7,20355602.14,107042.71,,35004464.13,4992547.83,30011916.3,33814146.13,-3802229.83,-87192.41,29924723.89,33726953.72,-3802229.83,13259738.1,,,,,32115289.7,,3298287.97,,,,,,,,,,,,,,,1
2185,300353.SZ,20201029,20201029,20200930,1,1,3,-0.1437,-0.1437,431038626.52,431038626.52,,,,,,,,,,,,,,,66440842.11,-4591630.69,-6456099.25,,623543851.21,240611865.04,,,4826689.99,77174149.61,83392713.03,51829540.01,131743.96,,,,,,,,,,,-112876987.18,12362721.96,1525498.74,,-102039763.96,-23886307.68,-78153456.28,-73450753.2,-4702703.08,-5447.36,-78158903.64,-73456200.56,-4702703.08,-172270624.54,,,,,121564558.28,50927761.19,2264727.66,,,,,,,,,,,,,,,1
2186,000713.SZ,20201029,20201029,20200930,1,1,3,0.0394,0.0394,1675833583.03,1675833583.03,,,,,,,,,,,,,,,,564191.83,,,1650723628.73,1443553111.48,,,6557778.33,97113854.35,68298038.01,7674150.73,-696593.89,,,,,,,,,,,32728187.21,1882172.74,3652383.76,,30957976.19,12058731.63,18899244.56,17283631.45,1615613.11,,18899244.56,17283631.45,1615613.11,40534740.0,,,,,25403674.87,,,,,,,,,,,,,,,,,1
2187,002727.SZ,20201029,20201029,20200930,1,1,3,1.0641,1.0597,9238762435.38,9238762435.38,,,,,,,,,,,,,,,,26782928.08,79154.5,,8545645055.41,5891328680.15,,,24405087.01,2259630094.6,319697104.09,3744573.14,-43129177.79,,,,,,,,,,,745273565.68,26173754.14,3937079.48,,767510240.34,163515602.77,603994637.57,604138515.66,-143878.09,-79727.89,603914909.68,604058787.77,-143878.09,763526690.85,,,,,871840.16,17960017.12,16676389.68,,,,,,,,,,,,,,,1
2188,600882.SH,20201029,20201029,20200930,1,1,3,0.129,0.129,1876377998.44,1876377998.44,,,,,,,,,,,,,,,,14000000.0,,,1839023563.28,1170999907.23,,,10364962.71,519047374.02,92351474.36,23467318.2,,,,,,,,,,,,66780569.83,2883624.53,4490919.99,,65173274.37,6473906.84,58699367.53,52844713.32,5854654.21,,58699367.53,52844713.32,5854654.21,53296314.01,,,,,24305021.3,31479279.89,8330564.19,,,,,,,,,,,,,,,1
2189,300264.SZ,20201029,20201029,20200930,1,1,3,-0.0357,-0.0357,92798099.16,92798099.16,,,,,,,,,,,,,,,,,,,110015168.01,68322794.39,,,147674.81,16238875.74,15368695.7,2819464.32,,,,,,,,,,,,-13618480.57,15000.0,108665.34,,-13712145.91,1061694.51,-14773840.42,-14748500.49,-25339.93,93995.14,-14679845.28,-14654505.35,-25339.93,-13393001.92,,,,,15999098.52,2720437.22,69446.81,,,,,,,,,,,,,,,1
2190,605199.SH,20201029,20201029,20200930,1,1,3,0.2,0.2,813140630.47,813140630.47,,,,,,,,,,,,,,,,950500.89,,,752881577.32,299125606.49,,,9025004.75,348825913.48,44296738.32,6328805.85,9159.57,,,,,,,,,,,93527029.4,177063.18,989396.34,,92714696.24,17640006.22,75074690.02,75074690.02,,,75074690.02,75074690.02,,92786526.89,,,,,31794530.18,6627381.0,318610.58,,,,,,,,,,,,,,,1
2191,000906.SZ,20201029,20201029,20200930,1,1,3,0.56,0.55,70668019378.24,70668019378.24,,,,,,,,,,,,,,,-110619439.31,-85233077.25,38209354.55,,69992346719.59,69069607050.16,,,40031667.11,254734844.07,253775136.22,374144049.67,7763543.38,,,,,,,,,,,538849359.16,3842827.99,3265571.39,,539426615.76,127335500.86,412091114.9,406449791.52,5641323.38,-910168.86,411180946.04,404827048.73,6353897.31,757284827.28,,,,,,471031986.03,127416117.62,,,,,,,,,,,,,,,1
2192,000019.SZ,20201029,20201029,20200930,1,1,3,0.2694,0.2694,7937847089.73,7937847089.73,,,,,,,,,,,,,,,-544403.21,16004580.02,2449405.35,,7646125610.35,7137388464.57,,,7243078.92,162902312.51,168756306.91,10973460.65,-148819949.21,,,,,,,,,,,320714791.15,2145268.66,5860022.93,,317000036.88,4882846.38,312117190.5,310443208.61,1673981.89,,312117190.5,310443208.61,1673981.89,455320657.33,,,,,11976551.41,12302394.29,2536813.47,,,,,,,,,,,,,,,1
2193,300108.SZ,20201029,20201029,20200930,1,1,3,-0.2982,-0.2982,521409558.34,521409558.34,,,,,,,,,,,,,,,,,,,731817417.3,381478461.81,,,9258893.85,77224950.42,83193373.01,87141810.64,,,,,,,,,,,,-200894770.26,894787.92,5054342.24,,-205054324.58,1075794.21,-206130118.79,-198631833.57,-7498285.22,,-206130118.79,-198631833.57,-7498285.22,-200911554.21,,,,,10269927.57,90059430.35,3057217.73,,,,,,,,,,,,,,,1
2194,688388.SH,20201029,20201029,20200930,1,1,3,0.5,0.5,788866653.88,788866653.88,,,,,,,,,,,,,,,451200.45,19415091.87,,,675431745.9,600529541.67,,,2253731.4,11089654.8,20785611.21,-11722693.65,,,,,,,,,,,,138702655.12,,1350000.0,,137352655.12,20745445.28,116607209.84,116504449.81,102760.03,,116607209.84,116504449.81,102760.03,118990482.33,,,,,48090748.13,7011699.81,18888512.99,,,,,,,,,,,,,,,1
2195,002002.SZ,20201029,20201029,20200930,1,1,3,0.2274,0.2274,3928276359.66,3928276359.66,,,,,,,,,,,,,,,-17270.0,-3385365.48,-3385365.48,,3253746896.92,2691111518.83,,,33917663.13,32723554.33,118511552.55,268463134.29,146939.24,,,,,,,,,,,680462794.65,8581173.53,2152136.03,,686891832.15,105654514.34,581237317.81,583766928.53,-2529610.72,,581237317.81,583766928.53,-2529610.72,697504507.14,,,,,41465361.44,266718041.69,12040923.65,,,,,,,,,,,,,,,1
2196,002959.SZ,20201029,20201029,20200930,1,1,3,2.0633,2.0633,2497601600.95,2497601600.95,,,,,,,,,,,,,,,,19058336.98,,,2119745743.43,1597211635.63,,,14794314.69,345363256.32,80874229.72,-12591747.47,-21267152.11,,,,,,,,,,,405366841.34,1377223.47,3867761.34,,402876303.47,80994543.96,321881759.51,321881759.51,,,321881759.51,321881759.51,,410627371.62,,,,,72840362.88,,15678515.54,,,,,,,,,,,,,,,1
2197,605008.SH,20201029,20201029,20200930,1,1,3,0.38,0.38,883520706.13,883520706.13,,,,,,,,,,,,,,,,,,,693796280.89,616700034.61,,,3983973.91,10460676.45,19049057.39,5471567.77,,,,,,,,,,,,189414358.17,6444802.64,11575696.51,,184283464.3,26864964.79,157418499.51,157418499.51,,,157418499.51,157418499.51,,192294842.94,,,,,32202138.55,6373582.59,1003989.22,,,,,,,,,,,,,,,1
2198,601636.SH,20201029,20201029,20200930,1,1,3,0.4553,0.4526,6555030077.09,6555030077.09,,,,,,,,,,,,,,,,530351.66,530351.66,,5257581105.41,4257393253.41,,,88150646.17,96536888.4,431442462.93,112845700.04,-592242.6,,,,,,,,,,,1389141535.25,3995582.06,4546289.99,,1388590827.32,173618567.34,1214972259.98,1215894688.25,-922428.27,-20292430.69,1194679829.29,1195602257.56,-922428.27,1389770251.37,,,,,267440717.48,99810067.01,-12867013.38,,,,,,,,,,,,,,,1
2199,600637.SH,20201029,20210122,20200930,1,1,3,0.3829,0.3829,7152814296.91,7152814296.91,,,,,,,,,,,,,,,-27259691.76,519238471.14,171992592.13,,6239601275.91,4619151105.1,,,299283257.54,543665451.08,718751308.22,-86399889.44,-383886.07,,,,,,,,,,,1557193408.11,26475956.22,9297069.0,,1574372295.33,342057949.26,1232314346.07,1307273154.64,-74958808.57,-83763533.22,1148550812.85,1223533990.76,-74983177.91,1059109846.62,,,,,166498851.71,29318507.5,143406574.85,,,,,,,,,,,,,,,1
2200,002227.SZ,20201029,20201029,20200930,1,1,3,-0.0886,-0.0886,177996430.1,177996430.1,,,,,,,,,,,,,,,,,,,219004592.41,142556435.89,,,1286073.92,24556558.02,26671460.24,1551923.21,,,,,,,,,,,,-23895055.58,289089.13,1614561.5,,-25220527.95,-5178272.33,-20042255.62,-19551631.25,-490624.37,-191493.77,-20233749.39,-19743125.02,-490624.37,-23350929.21,,,,,19572282.33,1243385.84,235257.65,,,,,,,,,,,,,,,1
2201,688256.SH,20201029,20201029,20200930,1,1,3,-0.84,-0.84,157529957.92,157529957.92,,,,,,,,,,,,,,,,93701950.87,67774.77,,620686752.01,55594210.62,,,1711045.76,24756379.95,100143336.1,-7680444.41,-9633276.61,,,,,,,,,,,-309511044.44,767.83,1937.24,,-309512213.85,,-309512213.85,-309512213.85,,,-309512213.85,-309512213.85,,-394581765.2,,,,,433183542.09,,6678397.91,,,,,,,,,,,,,,,1
2202,300463.SZ,20201029,20201029,20200930,1,1,3,1.0181,1.0159,2529544954.27,2529544954.27,,,,,,,,,,,,,,,,184744.66,184744.66,,1808097952.63,1179640571.26,,,20567263.64,345119209.44,95186125.82,53568650.69,-6225936.38,,,,,,,,,,,744667337.55,308347.13,16635319.33,,728340365.35,139733369.8,588606995.55,566072179.01,22534816.54,,588606995.55,566072179.01,22534816.54,753266258.43,,,,,92561483.33,53567489.89,3055734.8,,,,,,,,,,,,,,,1
2203,603010.SH,20201029,20201029,20200930,1,1,3,0.67,0.67,1550898792.51,1550898792.51,,,,,,,,,,,,,,,2268404.85,2320281.91,,,1306226867.92,1055538985.78,,,9650640.68,78982085.02,63668949.15,20875859.04,,,,,,,,,,,,258203451.04,,354249.0,,257849202.04,38270409.05,219578792.99,230155105.7,-10576312.71,-727441.83,218851351.16,229428295.52,-10576944.36,260733431.04,,,,,68913105.78,17110671.52,2208451.3,,,,,,,,,,,,,,,1
2204,600838.SH,20201029,20201029,20200930,1,1,3,0.1013,0.1013,59154059.51,59154059.51,,,,,,,,,,,,,,,,60451653.02,55920074.27,,78142159.53,42837851.07,,,513376.17,9882054.17,28168514.26,-3052824.72,,,,,,,,,,,,41463814.72,100314.35,960411.55,,40603717.52,,40603717.52,40603717.52,,7759247.09,48362964.61,48362964.61,,-18988100.02,,,,,,,3052824.72,,,,,,,,,,,,,,,1
2205,300371.SZ,20201029,20201029,20200930,1,1,3,0.488,0.4854,260811153.86,260811153.86,,,,,,,,,,,,,,,442120.54,3001726.26,,,184764826.14,117028886.09,,,5049890.95,29442679.37,17906337.24,-348635.59,,,,,,,,,,,,93352133.51,2238.93,545765.74,,92808606.7,12307217.31,80501389.39,80501389.39,,,80501389.39,80501389.39,,90074719.01,,,,,14829895.25,,515067.89,,,,,,,,,,,,,,,1
2206,002949.SZ,20201029,20201029,20200930,1,1,3,0.56,0.52,1125780239.97,1125780239.97,,,,,,,,,,,,,,,841947.88,6059127.36,204793.04,,1009706736.63,815569675.8,,,7497626.07,21042873.42,90302647.91,1733305.92,,,,,,,,,,,,130496682.15,182975.31,961440.5,,129718216.96,13484710.44,116233506.52,109877723.88,6355782.64,-345254.13,115888252.39,109532469.75,6355782.64,124150997.27,,,,,48429594.73,2256118.18,1028520.64,,,,,,,,,,,,,,,1
2207,002751.SZ,20201029,20201029,20200930,1,1,3,0.1656,0.1652,617490390.52,617490390.52,,,,,,,,,,,,,,,,,,,588116649.71,407069072.22,,,8939413.55,22424870.86,50489632.45,65253111.02,,,,,,,,,,,,40923495.03,70879.83,211356.34,,40783018.52,8530941.89,32252076.63,25828545.98,6423530.65,,32252076.63,25828545.98,6423530.65,44370261.69,,,,,29244625.34,64015429.69,2237946.55,,,,,,,,,,,,,,,1
2208,603660.SH,20201029,20201029,20200930,1,1,3,-0.2165,-0.2165,1459401962.18,1459401962.18,,,,,,,,,,,,,,,,4297593.75,,,1651312728.38,649055895.64,,,11804959.33,382850280.13,71865533.77,17621695.67,-3626019.79,,,,,,,,,,,-118282441.61,1587163.74,742294.89,,-117437572.76,-6030355.69,-111407217.07,-108109636.44,-3297580.63,380724.28,-111026492.79,-107728912.16,-3297580.63,-119079582.34,,,,,502861985.69,19106801.76,-1494294.17,,,,,,,,,,,,,,,1
2209,601319.SH,20201029,20201029,20200930,1,3,3,0.42,0.42,453065000000.0,453065000000.0,,406088000000.0,,,41398000000.0,-3245000000.0,456131000000.0,35048000000.0,14995000000.0,2349000000.0,,,,2334000000.0,-273000000.0,44890000000.0,7884000000.0,-322000000.0,422180000000.0,,,51674000000.0,1483000000.0,,76039000000.0,,2940000000.0,42260000000.0,214631000000.0,50545000000.0,2703000000.0,612000000.0,422180000000.0,-15892000000.0,-2262000000.0,-9199000000.0,5579000000.0,30885000000.0,182000000.0,178000000.0,,30889000000.0,4892000000.0,25997000000.0,18736000000.0,7261000000.0,1667000000.0,27664000000.0,19760000000.0,7904000000.0,,,,,,,,,,,,,,,,,,,,,,,1
2210,300043.SZ,20201029,20201029,20200930,1,1,3,0.02,0.02,1343890780.93,1343890780.93,,,,,,,,,,,,,,,3655018.47,-25704543.21,-2341427.36,,1327110941.81,872260686.61,,,9072032.96,160329610.31,197050352.91,77131010.41,-258689.22,,,,,,,,,,,3691134.65,103817.89,6324982.5,,-2530029.96,-29280760.9,26750730.94,27006888.69,-256157.75,7751463.72,34502194.66,34663939.86,-161745.2,27218479.43,,,,,17195751.83,81834665.28,5250515.26,,,,,,,,,,,,,,,1
2211,600803.SH,20201029,20201029,20200930,1,1,3,0.48,0.48,59536994250.68,59536994250.68,,,,,,,,,,,,,,,-66687708.67,362499960.18,162426613.36,,52683826607.08,48085190945.75,,,383913166.2,847199028.73,2254716059.31,727706308.7,-48143717.15,,,,,,,,,,,7311685491.67,75768031.79,71422354.21,,7316031169.25,1836406648.45,5479624520.8,1251923122.85,4227701397.95,-189655245.89,5289969274.91,1119386862.89,4170582412.02,6953261427.29,,,,,227945799.78,1004778893.98,92337302.33,,,,,,,,,,,,,,,1
2212,002526.SZ,20201029,20201029,20200930,1,1,3,0.1067,0.1067,1606211443.27,1606211443.27,,,,,,,,,,,,,,,,16355692.23,,,1362290302.36,1120000372.77,,,15620609.55,77034475.03,63010315.3,2344033.72,-22997926.8,,,,,,,,,,,263093891.22,1447623.1,1886888.13,,262654626.19,63074783.09,199579843.1,190205214.04,9374629.06,,199579843.1,190205214.04,9374629.06,274004508.83,,,,,44727757.97,2721448.29,4063189.78,,,,,,,,,,,,,,,1
